text,sentiment
global piyasa sat seyir paralel gün aşağı baskı başla bist endeks seviye üzeri seans iç yukarı atak oluş gözlemle gün oran değer kayıp puan tamamla endeks seans iç geri çek seviye ilk önem destek nokta ol al sür destek koru başar hareket piyasa hedef direnç nokta asma deneme sür endeks yukarı atak yeniden güç kazan ara direnç as gerek düşün durum üst nokta bulun seviye testi et alt olası hareket iş piyasa ilk etap ol üzere ana destek hedefle geri çek sür göz ön bulun destek direnç,pos
kısa vade yüksel trend içeri güç seyir hedef direnç nokta as sür piyasa dün oran değer artı gerçek seans iç geri çek seviye ilk önem destek nokta ol izle sür endeks üzeri dengele başar hareket piyasa kısa vade yüksel trend sür düşün durum direnç ara hedef nokta ol üzere seviye bulun tl baz tarih zirve nokta testi et yön görüş koru dolayısıyla aşama kısa vade yüksel potansiyel sür piyasa alt nokta bulun ana destek üzeri mevcut hareket yüksel yön izle devam et destek direnç,pos
tepki hareket ilk önem direnç seviye endeks sen dönem yaşa aşağı hareket ardından günlük ortalama bulun üzeri oluş tepki deneme sür seans iç yukarı atak seviye ilk önem direnç nokta ol izle endeks günlük ortalama üzeri oluş tepki deneme güç kazan direnç as gerek düşün durum ara hedef ol üzere yeniden ana direnç nokta asma deneme gündem gel geri çek iş seviye tepki alım kritik destek nokta ol al üzeri tepki alım devam eğilim koru düşün seviye alt yeniden aşağı r iş gündem gel göz ön bulun piyasa yeniden yüksel yön pozisyon al ara direnç as gerek düşün destek direnç,pos
ilk önem destek nokta ol seviye izle zirve nokta başla düzel hareket hedef destek üzeri karşıla başar piyasa seviye oluş yukarı eğilim etki sür dün seans iç geri çek üzeri dengele çalış piyasa gün oran hafif değer kayıp tamamla aşama destek oluş yukarı hareket devam potansiyel koru düşün neden piyasa alim eğilim ilk etap ara hedef asma deneme sür direnç as iş piyasa zirve seviye asma potansiyel koru seans iç geri çek seviye ilk önem destek ol izle sür piyasa nokta üzeri dengele başar hareket ardından alim eğilim devam et alt nokta bulun seviye iş kısa vade yüksel eğilim içeri stop ross nokta ol alın öner destek direnç,pos
hafta içeri hedef direnç nokta asma deneme ı sür endeks temmuz tarih başla kısa vade yüksel trend içeri hareket hedef direnç nokta asma deneme in geç hafta aşağı baskı karşılaş hafta periyot oran değer kayıp yaşa piyasa gün içeri seviye ilk önem destek nokta ol izle üzeri hareke sür yukarı atak iş piyasa hedef direnç nokta asma deneme devam getir endeks yukarı hareket orta vade per iyot güç kazan direnç as gerek durum iş piyasa seviye ini hedefle yüksel süreç devam et dolayısıyla yüksel yeniden güç kazan direnç aş gerek piyasa geri çek iş alt nokta bulun destek stop ross seviye ol alın öner destek direnç,pos
"hisse senet piyasa yüksel güç koru … hafta ilk gün yüksel başla hisse senet piyasa UNK endeks gün %1,40 değer kazanç seviye tl baz yeni tarih zirve kapa tamamla başar gör genel ol bak ise gün hafif sat seyir başla rağmen daha sonra özellikle banka hisse gel alım kuvvetlen yön yukarı çevir başar piyasa tl baz rekor deneme devam et söyle ön süreç ilk önem destek bölge ol üzere önem destek üzeri hisse senet piyasa yüksel eğilim ilk etap hedef direnç bölge doğru devam et düşün …",pos
UNK yüksel trend içeri güç seyir sür piyasa UNK endeks gün hafif yüksel seviye tamamla sen dönem hız yüksel ardından hafta genel ol sıkışık yatay eğilim başla söyle hisse senet piyasa ilk önem destek ol seviye izle sür özellikle de destek koru süreç yukarı eğilim devam et düşün piyasa ilk önem direnç ol dikkat çek seviye asıl hal yüksel eğilim yeni hedef ol sıra seviye ajanda gir inan aşağı yön bak ise destek alt geliş hareket hız yüksel ardından ilk zayıfla sinyal ol değer düzel süreç ilk aşama ol düşün destek direnç,pos
üzeri yüksel güç kazan geç hafta zirve oluş ara realizasyon eğilim destek üzeri karşıla başar bist endeks seviye üzeri oluş yukarı hareket devam et sanayi endeks ilk değer art destek gün sonunda oran yüksel oluş piyasa seans içeri zirve seviye ilk önem hedef nokta ol izle sür nokta üzeri hareket iş piyasa ilk etap ol üzere seviye hedefle yüksel trend devam getir düşün alt olası hareket iş piyasa destek doğru zayıfla sinyal oluş göz ön bulun kapsam destek aynı zaman yüksel yön pozisyon stop ross ol al devam et,pos
endeks kısa vade yüksel trend içeri hareket seviye bulun hedef direnç nokta asma deneme geç hafta aşağı baskı karşılaş hafta periyot oran değer kayıp oluş piyasa ara destek nokta oluş seans iç yüksel deneme zayıf kal dikkat çek kısa vade teknik resim alt oluş aşağı baskı kapsam seviye geri çek ilk önem destek nokta ol izle sür endeks üzeri tut çaba ardından oluş yukarı atak yeniden yüksel potansiyel oluş direnç as gerek düşün dolayısıyla kısa vade hareket band ol aşama aralık al piyasa yeniden yüksel yön pozisyon al direnç as gerek düşün alt iş risk oluş göz ön bulun destek direnç,pos
UNK seviye destek nokta ol izle ocak tarih başla kısa vade yüksel trend içeri güç seyir dün seviye kadar sür piyasa nokta kapa doğru seans iç kar realizasyon oluş gözlemle hafta ilk işlem gün oran değer kayıp tamamla piyasa seans iç geri çek seviye ilk önem destek nokta ol izle üzeri dengele başar hareket ardından piyasa yukarı seyir sür düşün durum zirve seviye yönelik yüksel potansiyel koru dolayısıyla üzeri hareket piyasa yüksel eğilim sür düşün alt olası seyir iş yeniden aşağı baskı oluş göz ön bulun böyle geliş iş yeniden destek baskı alt al,pos
kısa vade yüksel trend içeri güç seyir hedef direnç nokta as sür piyasa dün zayıfla alim eğilim kapsam oran değer kayıp gerçek seans iç geri çek seviye ilk önem destek nokta ol izle sür endeks üzeri dengele başar hareket piyasa kısa vade yüksel trend sür düşün durum direnç ara hedef nokta ol üzere seviye bulun tl baz tarih zirve nokta testi et yön görüş koru dolayısıyla aşama kısa vade yüksel potansiyel sür piyasa alt nokta bulun ana destek üzeri mevcut hareket yüksel yön izle devam et destek direnç,pos
tepki alım güç kazan direnç as gerek endeks sen dönem yaşa aşağı hareket ardından günlük ortalama bulun üzeri oluş tepki deneme dün zayıfla sinyal üre seans iç yukarı atak seviye ilk önem direnç nokta ol izle sür endeks in günlük ortalama üzeri oluş tepki deneme güç kazan direnç as gerek durum ara hedef ol üzere yeniden ana direnç nokta asma deneme ı gündem gel geri çek iş seviye tepki alım kritik destek al üzeri tepki alım devam eğilim koru seviye alt iş yeniden destek yönelik aşağı r iş gündem gel göz ön bulun neden piyasa yüksel yön pozisyon al ara direnç as gerek düşün destek direnç,pos
"ana destek bölge perşembe gün sat seyir izle hisse senet piyasa bileşik endeks gün %1,21 kayıp seviye tamamla gör önce hafta direnç as başla yukarı yön eğilim direnç yaklaş güç kaybet sat karşılaş gör ön süreç bak ise ilk önem destek ol ana destek ol önce kilit direnç bulun bölge takip et öner mevcut sat baskı özellikle kısa vade yönelik önem destek ol izle 2,500 üzeri tutun hal dengele piyasa yön yeniden 2,600 çevir bekle diğer taraf seviye ise kısa vade yüksel eğilim içeri UNK nokta ol takip et sür",pos
hedef direnç nokta asma deneme yakın izle geç hafta ara destek üzeri dengele başar geri çek ardından endeks temmuz tarih başla kısa vade yüksel trend sür gözlemle hafta oran değer artı başla piyasa üzeri hareke endeks yüksel potansiyel koru düşün durum yukarı hareket kritik nokta konum bulun hedef direnç nokta asma deneme sür endeks yukarı hareket orta vade periyot güç kazan direnç as gerek durum iş piyasa seviye ini hedefle yüksel süreç devam et dolayısıyla yüksel yeniden güç kazan direnç aş gerek piyasa geri çek iş alt nokta bulun destek stop ross seviye ol alın öner destek direnç,pos
"banka ralli devam et bist tl baz yeni rekor salı gün yüksel eğilim devam et hisse senet piyasa UNK endeks %1,93 yüksel puan yeni tl bazı zirve ulaş başar durum genel ol bak ise özellikle banka lider et rol etki devam et piyasa banka endeks %7,77 agresif yüksel one çık sınai endeks performans %0,83 yüksel görece geri kal söyle piyasa kısa vade trend destek ol günlük üs ortalama bulun bölge izle devam et belirti seviye üzeri tutun süreç de kısa vade momentum devam et bekle piyasa hedef direnç ol orta vade yüksel trend kanal direnç bulun seviye izle öner",pos
hafta başla ilk önem destek ol seviye izle eylül tarih başla kısa vade yüksel trend içeri güç seyir sür bist endeks oran değer artı geç hafta tüm zaman en yüksek seviye tamamla yaşa yüksel lider +13.84 art banka endeks el al suşi endeks değer kazanç iş ol gerçek endeks hafta başla seans iç geri çek seviye ilk önem destek nokta ol izle üzeri dengele başar hareket sür yukarı seyir iş piyasa ilk etap ol üzere seviye hedefle düşün aşama kısa vade yüksel potansiyel koru piyasa destek aynı zaman stop ross nokta ol alın öner,pos
"yüksel eğilim art volatilite rağmen devam et söyle hisse senet piyasa UNK endeks gün %1,66 art seviye tamamla gör özellikle kur yaşa volatilite art zaman zaman dalgalı hareket sebep ol hisse senet piyasa UNK nk endeks yaşa %3,11 kayıp rağmen suşi endeks %2,91 yüksel yaşa gör ön süreç bak ise bist endeks ilk önem destek ol bölge izle destek üzeri kal süreç yukarı yön deneme öncelik ol üzere direnç doğru devam et düşün aşağı yön bak ise destek alt geliş hareket hız yüksel ardından ilk zayıfla sinyal ol değer düzel süreç ilk aşama ol düşün destek direnç",pos
seans iç ilk önem destek nokta ol seviye izle geç hafta zirve oluş ara realizasyon eğilim destek üzeri karşıla başar bist endeks seviye üzeri oluş yukarı hareket devam et banka endeks ilk değer art destek gün sonunda oran yüksel oluş piyasa seans içeri seviye ilk önem destek nokta ol izle nokta üzeri hareket piyasa ilk etap ara hedef asma çaba ol ardından iş seviye hedefle yüksel trend devam getir düşün alt olası hareket iş piyasa zayıfla sinyal oluş göz ön bulun kapsam alt nokta bulun kısa vade trend destek ol izle seviye yüksel yön pozisyon stop ross ol alın öner,pos
kısa vade yüksel trend içeri güç seyir hedef direnç nokta as sür piyasa dün zayıfla alim eğilim kapsam oran değer kayıp gerçek seans iç geri çek seviye ilk önem destek nokta ol izle sür endeks üzeri dengele başar hareket piyasa kısa vade yüksel trend sür düşün durum direnç ara hedef nokta ol üzere seviye bulun tl baz tarih zirve nokta testi et yön görüş koru dolayısıyla aşama kısa vade yüksel potansiyel sür piyasa alt nokta bulun ana destek üzeri mevcut hareket yüksel yön izle devam et alt hareket iş zayıfla sinyal oluş göz ön bulun destek direnç,pos
endeks şubat tarih başla a ulaş kısa vade yüksel trend içeri güç hareket cuma gün seans iç ilk önem destek nokta ol izle seviye aşağı kır gözlemle böylece yüksel trend ilk önem zayıfla sinyal onayla piyasa ara düzel hareket risk gündem gel ol hafta periyot oran değer kayıp gerçek piyasa sen hafta yüksel seri boz gözlemle sen dönem global piyasa kıyas güç seyir hakim ol banka hisse lokomotif destekle yukarı hareket seviye hafta içeri geri çek ilk önem destek nokta ol izle üzeri dengele çaba hasetlen piyasa seans iç tepki deneme iş seviye artık ilk önem direnç nokta ol al destek direnç,pos
üzeri hareket kısa vade yüksel potansiyel koru dün oluş seans iç geri çek hedef destek nokta üzeri karşıla başar piyasa kısa vade yatay seyir sür gün içeri oluş geri çek destek önem koru düşün endeks üzeri dengele başar hareket piyasa bant yatay seyir içeri kısa vade yüksel potansiyel koru endeks zayıfla sinyal ardından yukarı atak yeniden güç kazan direnç as gerek durum seviye hedefle yüksel hareket devam et alt olası hareket iş piyasa seviye yönelik baskı oluş göz ön bulun neden piyasa aşama etki sür yatay seyir kapsam yeniden yüksel yön pozisyon al ara direnç as gerek destek direnç,pos
destek üzeri tepki hareket sür endeks günlük ortalama bulun üzeri oluş tepki yüksel devam et seans iç yukarı atak seviye ilk önem direnç nokta ol izle sür endeks in günlük ortalama üzeri oluş tepki deneme güç kazan direnç as gerek durum ara hedef ol üzere yeniden ana direnç nokta asma deneme ı gündem gel geri çek iş seviye tepki alım kritik destek al üzeri tepki alım devam eğilim koru seviye alt iş yeniden destek yönelik aşağı r iş gündem gel göz ön bulun neden piyasa yüksel yön pozisyon al ara direnç as gerek düşün destek direnç,pos
hafta başla ilk önem destek seviye kısa vade düş trend içeri seyir hedef destek nokta üzeri karşıla başar piyasa geç hafta global hisse senet endeks güç seyir paralel ol yukarı hareket hakim ol hafta periyot oran değer art gerçek piyasa hafta başla seviye ilk önem destek nokta ol izle sür üzeri dengele başar hareket piyasa alim eğilim destekle sür düşün durum piyasa yüksel hareket ilk etap ol üzere ana hedef testi et potansiyel koru alt olası hareket iş piyasa destek yönelik ara realizasyon eğilim oluş göz ön bulun alt nokta ana destek stop ross nokta ol iş seviye izle devam et destek direnç,pos
hedef direnç testi et temmuz tarih başla kısa vade yüksel trend içeri seyir sür piyasa yukarı hareket sen dönem kritik direnç nokta ol izle seviye testi et gün oran değer artı tamamla piyasa üzeri hareke endeks yüksel potansiyel koru düşün durum yukarı hareket kritik nokta konum bulun hedef direnç nokta asma deneme sür endeks yukarı hareket orta vade per iyot güç kazan direnç in as gerek durum iş piyasa seviye ini hedefle yüksel süreç devam et dolayısıyla yüksel yeniden güç kazan direnç aş gerek piyasa geri çek iş alt nokta bulun destek stop ross seviye ol alın öner destek direnç,pos
geç hafta yaşa seans iç geri çek destek üzeri karşıla başar piyasa ekim tarih başla kısa vade yüksel hareket etki sür hafta periyot sen zaman en iyi performans gerçek piyasa direnç as yukarı hareket cuma gün güç kazan gözlemle böylece ilk etap ol üzere kısa vade yüksel hedef ol izle seviye testi et alim eğilim devam et düşün aşağı yön bak iş öncelik destek konum dönüş seviye yakın izle üzeri hareket iş yüksel yön izle sür seviye aynı zaman stop ross nokta ol alın öner destek direnç,pos
UNK yüksel trend güç koru eylül tarih başla kısa vade yüksel trend içeri güç seyir sür bist endeks oran değer artı hafta ilk işlem gün tüm zaman en yüksek seviye tamamla gün içeri ara direnç üzeri güç kazan yukarı hareket kapsam seviye seans iç geri çek ilk önem destek nokta ol izle üzeri dengele başar hareket sür yukarı seyir iş piyasa ilk etap ol üzere seviye hedefle düşün aşama kısa vade yüksel potansiyel koru piyasa destek aynı zaman stop ross nokta ol alın öner alt olası hareket iş piyasa sen dönem yaşa güç seyir ardından ara düzel eğilim yarat göz ön bulun,pos
UNK yüksel trend içeri güç seyir tl baz grafik sür piyasa dün oran değer artı gerçek endeks yaşa seans iç geri çek seviye ilk önem destek nokta ol izle ilk etap üzeri dengele çalış piyasa seviye üzeri tutun başar hareket ardından alim eğilim devam et düşün durum ara direnç asma deneme etki sür seviye yukarı geç hareket iş piyasa seviye testi et potansiyel devam getir aşama yukarı potansiyel koru piyasa alt nokta bulun seviye kısa vade hareket destek aynı zaman yüksel yön pozisyon stop ross nokta ol alın öner destek direnç,pos
ilk önem destek nokta ol seviye izle ara realizasyon eğilim destek üzeri karşıla başar bist endeks geç hafta başla yukarı hareket devam et gün oran hafif değer artı tamamla başar piyasa seans içeri seviye bulun ilk önem hedef nokta testi et gözlemle hafta sen işlem gün seviye ilk önem destek ol izle sür piyasa nokta üzeri seans iç yüksel eğilim koru durum ara hedef asma deneme sür düşün üzeri hareket iş seviye hedefle yüksel trend devam getir alt olası hareket iş piyasa zayıfla sinyal oluş göz ön bulun kapsam alt nokta kısa vade trend destek ol izle seviye yüksel yön pozisyon stop ross ol alın öner,pos
hedef direnç nokta asma deneme başarı kal sat baskı hakim ol piyasa dün destek geri çek tepki yüksel oluş gözlemle gün oran değer artı tamamla piyasa seans iç geri çek seviye kısa vade hareket önem destek nokta ol izle sür üzeri hareket oluş yukarı atak iş seviye önem direnç konum bulun endeks yukarı atak yeniden güç kazan direnç kır gerek durum ana direnç nokta asma deneme gündem gel dolayısıyla dün oluş tepki alım ardından seviye çerçeve ilk önem direnç nokta ol izle piyasa tepki süreç yönelik hareket oluş nokta as gerek düşün destek direnç,pos
seviye ilk önem direnç nokta ol izle ocak tarih başla kısa vade yüksel trend içeri güç seyir seviye kadar sür piyasa pazartesi gün nokta başla sat baskı dün de devam et gün oran değer kayıp tamamla piyasa seans iç geri çek ilk önem destek nokta ol izle seviye alt gerile oluş gözlemle kapa doğru gel alım gün seviye üzeri kapa başar piyasa seviye yukarı ilk önem direnç nokta ol izle endeks yukarı atak yeniden güç kazan direnç as gerek durum ilk etap ol üzere zirve seviye yönelik yüksel potansiyel koru dolayısıyla destek yakın izle sür piyasa yukarı yön eğilim iş üzeri gündem gel,pos
UNK ara destek aşağı kır sen dönem yaşa yüksel trend içeri zayıfla sinyal üre piyasa hafta sat başlangıç ardından seviye üzeri tepki alım oluş gözlemle banka hisse lokomotif global piyasa kisa güç seyir gerçek tepki yüksel birlikte gün oran değer artı tamamla başar piyasa seans içeri seviye ilk önem direnç nokta ol izle endeks yukarı atak yeniden güç kazan seviye as gerek drum seviye bulun tarih zirve bölge asma deneme gündem gel düşün seans iç geri çek seviye ilk destek konum bulun piyasa nokta ilk etap önem ol alt olası hareket iş alt nokta destek önem ol düşün destek direnç,pos
"uzunbay tatil önce yap pozisyon ayarla risk al iste eğilim geçen hafta baskı alt kalan hisse senet piyasa bölge doğru gerile oluş gör ön hafta bak ise geçen hafta baş yaşa volatilite art rağmen yurtdışı piyasa pozitif seyir devam et abd piyasa yeni rekor taşı gör paralel içeri önem destek bölge ol aralık kadar geri çek bist önem destek hat koru süreç uzun tatil ardından yukarı yön eğilim etki ol ihtimal yüksek gör paralel ilk önem direnç ol günlük ortalama bulun bölge izle seviye üzeri yukarı yön toparla çaba ilk etap direnç doğru güç düşün bölge gel muhtemel kar sat günlük ortalama bulun 1,370 üzeri karşıla hal piyasa toparla eğilim üst hedef direnç bölge bulun aralık hedefle düşün",pos
destek üzeri yüksel devam bekle endeks ara direnç as onayla kısa vade yüksel trend içeri hareket devam et hafta ilk işlem gün ara destek koru başar etki sür alim eğilim ardından oran değer artı gerçek endeks hafta içeri yaşa geri çek seviye ilk önem destek nokta ol izle sür üzeri dengele başar hareket piyasa alim eğilim destekle sür düşün durum piyasa yüksel hareket ilk etap ol üzere zirve seviye testi et potansiyel koru alt olası hareket iş yüksel ardından piyasa ara realizasyon eğilim oluş göz ön bulun kapsam destek aynı zaman yüksel yön pozisyon stop ross nokta ol alın öner destek direnç,pos
hedef direnç nokta oluş ger ı çek ilk önem destek seviye endeks temmuz tarih başla kısa vade yüksel trend içeri hareket sen dönem kritik direnç nokta ol izle seviye asma deneme dün seans iç realizasyon karşılaş gün oran değer kayıp tamamla piyasa seans iç ger ı çek seviye ilk önem destek nokta ol iz de üzeri dengele hareket in endeks yüksel potansiyel koru düşün durum yukarı hareket hedef direnç asma deneme sür endeks yukarı hareket orta vade per iyot güç kazan direnç as gerek durum iş piyasa seviye ini hedefle yüksel süreç devam et yüksel yeniden güç kazan direnç ini aş gerek piyasa geri çek destek iş stop ross seviye ol alın öner destek direnç,pos
"yüksel banka hisse lider devam et perşembe gün al seyir izle hisse senet piyasa UNK endeks gün %2,50 yüksel puan tamamla gör genel ol bak ise önce gün kar sat karşılaş banka ralli dün özellikle halk vaki gibi kamu banka lider yeniden güç söyle banka endeks gün %7,36 güç yüksel tamamla suşi endeks değer kazanç ol gerçek gör ön süreç bak ise kısa vade önem trend destek ol izle günlük üs hareket ortalama sabah saat yaşa düzel esna başarı şekil çalış destek koru takiben de gün geri kalan bölüm yüksel eğilim yeniden ivme kazan söyle dolayısıyla seviye bulun ortalama ilk önem destek ol izle sür destek koru süreç piyasa kısa vade güç momentum ilk önem hedef direnç konum bölge doğru devam et ihtimal yüksek gör",pos
endeks ekim tarih başla kısa vade yüksel trend içeri hareket devam et hafta oran yüksel başla piyasa ilk hedef seviye ol izle seviye as gözlemle gün içeri yukarı hareket sür çalış piyasa üst nokta bulun seviye yakın izle seviye asma deneme ilk etap realizasyon yarat göz ön bulun direnç as durum iş kademe ol seviye hedefle aşağı yön bak iş öncelik destek konum dönüş seviye yakın izle üzeri hareket iş yüksel yön izle sür seviye aynı zaman kısa vade pozisyon stop ross nokta ol alın öner destek direnç,pos
seviye ilk önem destek nokta ol izle sür kısa vade yüksel trend içeri güç seyir sür bist endeks dün testi et ara hedef nokta alt yatay seyir izle gözlemle gün oran hafif değer kayıp tamamla piyasa gün içeri seviye ilk önem destek nokta ol izle sür üzeri dengele başar hareket sür yukarı seyir iş piyasa ilk etap ol üzere seviye hedefle düşün aşama kısa vade yüksel potansiyel koru piyasa destek aynı zaman stop ross nokta ol alın öner alt olası hareket iş piyasa sen dönem yaşa güç seyir ardından destek doğru ara düzel eğilim yarat göz ön bulun,pos
piyasa devam et kısa vade yüksel trend içeri güç seyir dün oran değer artı gerçek endeks yaşa seans iç geri çek seviye ilk önem destek nokta ol izle ilk etap üzeri dengele çalış piyasa seviye üzeri tutun başar hareket ardından alim eğilim devam et düşün durum ara direnç asma deneme etki sür seviye yukarı geç hareket iş piyasa seviye testi et potansiyel devam getir aşama yukarı potansiyel koru piyasa alt nokta bulun seviye kısa vade hareket destek aynı zaman yüksel yön pozisyon stop ross nokta ol alın öner alt olası hareket iş piyasa sen dönem yaşa yüksel ardından olası düzel işaret ol değer destek direnç,pos
UNK yüksel trend sür geç hafta yaşa seans iç geri çek kritik hedef destek üzeri karşıla başar piyasa kısa vade yüksel trend içeri güç seyir devam et hafta periyot oran değer art gerçek piyasa aşama kısa vade yüksel potansiyel koru düşün kapsam seans iç geri çek seviye ilk önem destek ol izle sür piyasa nokta üzeri iş yukarı hareket sıra seviye testi et potansiyel koru alt olası hareket iş piyasa zayıfla sinyal oluş göz ön bulun durum alt nokta seviye kısa vade destek yüksel yön pozisyon stop ross nokta ol alın öner,pos
hedef direnç nokta asma deneme başarı kal oluş sat baskı destek üzeri tepki yüksel dönüş piyasa yukarı atak zayıf kal gözlemle gün oran hafif değer artı tamamla piyasa seans iç geri çek seviye kısa vade hareket önem destek nokta ol izle sür üzeri hareket oluş yukarı atak iş seviye önem direnç konum bulun endeks yukarı atak yeniden güç kazan direnç kır gerek durum piyasa ana direnç nokta asma deneme gündem gel dolayısıyla henüz zayıf gerçek tepki alım kapsam seviye çerçeve ilk önem direnç nokta ol izle sür piyasa tepki süreç yönelik hareket oluş nokta as gerek düşün destek direnç,pos
hafta başla ilk önem destek nokta ol seviye izle endeks kısa vade teknik yapı incele mart tarih hedef direnç nokta başla aşağı hareket geç hafta seviye tutun çalış gözlemle geç hafta oran değer kayıp puan tamamla piyasa hafta başla ilk önem destek nokta ol seviye izle ilk etap üzeri dengele çalış ol piyasa seviye üzeri ara direnç nokta asma deneme etki sür endeks yukarı atak güç kazan ara direnç nokta as gerek durum iş ilk etap ol üzere direnç hedefle yüksel gündem gel düşün alt olası hareket iş piyasa ilk etap ol üzere ana destek yönelik baskı oluş göz ön bulun,pos
UNK teknik yapı cuma gün üre zayıfla sinyal ardından oluş seans iç tepki alım ara direnç nokta asma deneme başarı kal piyasa dün yeniden aşağı baskı hakim ol gözlemle gün oran değer kayıp tamamla piyasa seans içeri seviye ilk önem destek nokta ol izle sür ilk etap üzeri dengele çalış ol piyasa seviye alt olası hareket iş seviye hedefle geri çek devam getir göz ön bulun aşama kısa vade yüksel trend içeri seyir zayıfla eğilim sür piyasa seviye iş direnç konum koru endeks sen gün oluş sat baskı içeri yeniden yukarı atak gercek ara direnç nokta as gerek düşün destek direnç,pos
yukarı atak ilk önem direnç nokta seviye endeks destek kır önce gün oluş sert sat baskı ardından dün üzeri yaşa tepki alım birlikte oran değer artı gerçek seviye bulun ilk önem direnç nokta üzeri gün tamamla piyasa seans içeri kritik teknik nokta konum endeks yeniden yukarı atak güç kazan direnç as gerek düşün durum üst nokta bulun kısa vade hareket ana direnç ol al seviye testi et deneme gündem gel endeks kısa vade yeni yüksel trend başla direnç as gerek aşama alt teknik seyir kısa vade baskı sür piyasa geri çek iş seviye ana destek nokta ol izle devam et destek direnç,pos
ara düzel hareket hedef destek üzeri karşıla başar piyasa ara direnç as onayla yukarı hareket devam et gün oran değer artı tamamla başar piyasa aşama yukarı hareket devam potansiyel koru endeks hafta sen işlem gün seviye artık ilk önem destek nokta ol izle üzeri dengele başar hareket iş endeks yukarı hareket in devam getir düşün durum kısa vade ana direnç nokta ol izle seviye asma deneme etki ini sür aşağı ön bak iş seviye önem ol düşün nokta yukarı hareket kapsam stop los ol alın öner destek direnç,pos
"uzunbay tatil ardından hafta zayıf seyir başla hisse senet piyasa UNK endeks gün %0,18 kayıp seviye tamamla gör ön süreç bak ise piyasa sen dönem yönelik önem destek konum bölge kritik eşik ol izle endeks bölge üzeri tutun süreç piyasa yukarı yön çaba devam et bekle ancak olası toparla çaba daha güç kal özellik kazan öncelik ardından esas ol bölge asıl gerek diğer taraf yukarı yön tepki deneme güç veya kısa dönem yönelik ana destek konum bölge alt kapa yaşa hal teknik resim boz art ol düşün piyasa seviye bulun daha aşağı destek bölge doğru gerile devam et düşün",pos
UNK destek önem koru endeks ara direnç as onayla kısa vade yüksel trend içeri hareket devam et hafta ilk işlem gün ara destek koru başar etki sür alim eğilim ardından dün oran değer kayıp gerçek endeks hafta içeri yaşa geri çek seviye ilk önem destek nokta ol izle sür üzeri dengele başar hareket piyasa alim eğilim destekle sür düşün durum piyasa yüksel hareket ilk etap ol üzere zirve seviye testi et potansiyel koru alt olası hareket iş yüksel ardından piyasa ara realizasyon eğilim oluş göz ön bulun kapsam destek aynı zaman yüksel yön pozisyon stop ross nokta ol alın öner destek direnç,pos
hafta sen işlem gün ilk önem destek nokta ol seviye iz de endeks temmuz tarih başla kısa vade yüksel trend içeri hareket sen dönem kritik direnç nokta ol izle seviye asma deneme karşılaş realizasyon süreç dün de devam et gün oran değer kayıp tamamla piyasa seans iç ger ı çek seviye ilk önem destek ol izle sür kapsam üzeri dengele hareket endeks yüksel potansiyel koru düşün böylece yukarı hareket direnç ini asma deneme ini sür endeks yukarı hareket orta vade periyot güç kazan direnç as gerek durum iş piyasa seviye hedefle yüksel devam et realizasyon eğilim ardından yüksel yeniden güç kazan direnç ini aş gerek piyasa destek iş stop ross seviye ol al devam et destek direnç,pos
endeks ekim tarih başla kısa vade yüksel trend içeri hareket devam et hafta oran yüksel başla piyasa ilk hedef seviye ol izle seviye as gözlemle gün içeri yukarı hareket sür çalış piyasa üst nokta bulun seviye yakın izle seviye asma deneme ilk etap realizasyon yarat göz ön bulun direnç as durum iş kademe ol seviye hedefle aşağı yön bak iş öncelik destek konum dönüş seviye yakın izle üzeri hareket iş yüksel yön izle sür seviye aynı zaman kısa vade pozisyon stop ross nokta ol alın öner destek direnç,pos
destek önem koru kısa vade yüksel trend içeri güç seyir sür bist endeks sen üç işlem gün testi et ara hedef nokta alt yatay seyir izle gün oran hafif değer artı tamamla piyasa gün içeri seviye ilk önem destek nokta ol izle sür üzeri dengele başar hareket sür yukarı seyir iş piyasa ilk etap ol üzere seviye hedefle düşün aşama kısa vade yüksel potansiyel koru piyasa destek aynı zaman stop ross nokta ol alın öner alt olası hareket iş piyasa sen dönem yaşa güç seyir ardından destek doğru ara düzel eğilim yarat göz ön bulun,pos
"yüksel trend dalgalı seyir devam et hafta ilk gün al seyir izle hisse senet piyasa UNK endeks kapa %0,90 yüksel puan yap gör genel ol bak ise endeks mevcut seviye fiyat trend gösterge ara oluş negatif uyum eş kırılgan yapı sergile söyle ancak takip et dalga yapı endeks yüksel dalga sonlan diyagonal kalıp ilerle ol görüş koru dolayısıyla ilk önem destek ol bölge izle sür seviye üzeri kal hal piyasa yüksel trend kanal direnç bulun aralık üzeri çık aşırı sergile mevcut yüksel kısa vade zirve ara düşün böyle olası görece düşük hacim etki ol başla sene sen gün de uyum özellik taşı söyle diğer taraf aşağı yön bak ise seviye kısa vade UNK UNK takip et öner",pos
